local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00029492378235
12.4,0.0,0.0,0.22065727647568742,0.22065727647568742,0.0,0.5166666666666667,0.22065727647568742,4.5,0.0,0.0,16.00029492378235
19.9,4.5,6.400000000000001,0.30186840446369256,6.701868404463694,5.5875,1.0222222222222221,6.757743404463694,5.5,0.8,3.3,16.00029492378235
27.0,6.7,4.2875000000000005,0.41370815883089446,4.701208158830895,10.65,1.46875,4.807708158830895,5.2,0.7,4.2,16.00029492378235
34.5,7.7,12.5,0.4875609075713411,12.987560907571341,12.924999999999997,1.8783333333333334,13.116810907571342,4.5,1.0,4.4,16.00029492378235
39.9,7.8,9.112499999999999,0.6307986778839958,9.743298677883995,12.862499999999999,2.2277777777777783,9.871923677883995,6.8,0.9,4.5,16.00029492378235
42.1,10.1,12.5,0.6106503211405993,13.1106503211406,18.637499999999996,2.530952380952381,13.2970253211406,6.5,1.0,5.1,16.00029492378235
44.2,11.5,12.5,0.6478242779022034,13.147824277902203,22.812499999999996,2.7947916666666663,13.375949277902203,6.3,1.0,5.5,16.00029492378235
48.1,12.3,0.0,0.741094802503925,0.741094802503925,24.4125,3.0435185185185185,0.985219802503925,6.1,0.0,5.7,16.00029492378235
54.5,12.7,12.5,0.8464109679678055,13.346410967967806,24.862500000000004,3.299166666666667,13.595035967967807,6.5,1.0,5.7,16.00029492378235
57.2,13.5,12.5,0.9338111643304722,13.433811164330471,26.7625,3.534848484848485,13.701436164330472,6.0,1.0,5.9,16.00029492378235
62.7,13.6,12.5,0.998676100660907,13.498676100660907,29.937500000000004,3.7701388888888885,13.798051100660906,6.6,1.0,6.1,16.00029492378235
68.8,14.1,12.5,1.1972179767497937,13.697217976749794,29.175,4.0115384615384615,13.988967976749795,6.9,1.0,6.0,16.00029492378235
71.3,15.0,12.5,1.1249355874975653,13.624935587497566,32.425,4.238690476190476,13.949185587497565,7.0,1.0,6.2,16.00029492378235
76.3,15.8,12.5,1.1830466516532487,13.68304665165325,36.887499999999996,4.467777777777778,14.051921651653249,6.8,1.0,6.5,16.00029492378235
80.1,16.1,12.5,1.4560371526853937,13.956037152685393,34.324999999999996,4.689583333333333,14.299287152685393,8.0,1.0,6.4,16.00029492378235
83.9,17.7,0.0,1.3771418029254414,1.3771418029254414,42.025000000000006,4.911764705882353,1.7973918029254414,7.7,0.0,6.8,16.00029492378235
86.8,18.6,12.5,1.3086681557164561,13.808668155716456,47.0125,5.126851851851852,14.278793155716455,7.0,1.0,7.1,16.00029492378235
91.5,18.5,12.5,1.4306337936163165,13.930633793616316,43.3125,5.339473684210526,14.363758793616316,7.6,1.0,6.9,16.00029492378235
95.0,19.2,12.5,1.660331279990251,14.16033127999025,45.725,5.548333333333334,14.617581279990251,7.5,1.0,7.0,16.00029492378235
95.6,19.7,0.0,1.6332371039946219,1.6332371039946219,51.237500000000004,5.741666666666667,2.1456121039946217,7.9,0.0,7.3,16.00029492378235
99.9,20.3,0.0,1.7379831963218968,1.7379831963218968,48.150000000000006,5.935984848484848,2.219483196321897,7.6,0.0,7.2,16.00029492378235
104.9,20.7,0.0,1.6497845900426145,1.6497845900426145,51.85000000000001,6.132971014492754,2.1682845900426146,8.3,0.0,7.4,16.00029492378235
108.3,21.6,0.0,1.813510148088896,1.813510148088896,53.437500000000014,6.3284722222222225,2.347885148088896,8.7,0.0,7.5,16.00029492378235
113.5,22.8,0.0,1.8893937955163003,1.8893937955163003,55.55000000000001,6.5296666666666665,2.4448937955163004,8.3,0.0,7.6,16.00029492378235
114.7,23.5,0.0,1.9622760562362305,1.9622760562362305,58.2625,6.721474358974359,2.5449010562362306,8.3,0.0,7.7,16.00029492378235
120.2,24.1,0.0,2.11308526880537,2.11308526880537,65.8,6.917901234567902,2.7710852688053698,9.8,0.0,8.0,16.00029492378235
122.5,25.9,0.0,1.9377985593040443,1.9377985593040443,70.625,7.1125,2.6440485593040446,8.5,0.0,8.2,16.00029492378235
125.3,26.2,0.0,2.041439455731525,2.041439455731525,67.3125,7.302586206896551,2.7145644557315247,8.2,0.0,8.1,16.00029492378235
130.5,26.3,0.0,2.314388025842149,2.314388025842149,72.7375,7.494722222222222,3.041763025842149,9.0,0.0,8.3,16.00029492378235
133.8,27.0,0.0,2.1912969146298185,2.1912969146298185,76.72499999999998,7.68521505376344,2.9585469146298182,9.5,0.0,8.4,16.00029492378235
134.7,28.1,0.0,2.455571311995594,2.455571311995594,82.15,7.869010416666667,3.277071311995594,9.7,0.0,8.6,16.00029492378235
135.7,29.2,0.0,2.1518370751326446,2.1518370751326446,91.03750000000001,8.046969696969697,3.0622120751326447,8.9,0.0,8.9,16.00029492378235
138.4,29.2,0.0,2.43811854419609,2.43811854419609,96.75000000000001,8.221078431372549,3.4056185441960904,9.0,0.0,9.0,16.00029492378235
140.1,29.2,0.0,2.3291137353998557,2.3291137353998557,104.725,8.389285714285714,3.3763637353998557,9.1,0.0,9.2,16.00029492378235
142.9,29.1,0.0,2.274344270019795,2.274344270019795,125.55,8.554398148148149,3.529844270019795,7.6,0.0,9.6,16.00029492378235
150.2,27.1,0.0,2.610383818078445,2.610383818078445,135.98749999999998,8.722522522522521,3.9702588180784453,8.4,0.0,9.7,16.00029492378235
