local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.139476776123047
6.1,0.0,0.0775,0.07091049889752722,0.14841049889752722,0.0,0.5083333333333333,0.14841049889752722,2.4,0.8,0.0,31.139476776123047
7.7,2.4,0.07999999999999999,0.05998964361134905,0.13998964361134902,0.36875,0.9000000000000001,0.17686464361134902,2.2,0.4,1.9,31.139476776123047
12.0,2.7,0.2700000000000001,0.1062638397359207,0.37626383973592076,0.7450000000000001,1.2874999999999999,0.45076383973592077,2.4,0.6,2.6,31.139476776123047
15.9,2.5,1.28625,0.17642166348682303,1.4626716634868229,0.6987500000000001,1.6433333333333333,1.5325466634868228,2.5,2.1,2.5,31.139476776123047
16.2,2.5,0.2700000000000001,0.20792039635057474,0.4779203963505748,0.5562499999999999,1.8888888888888888,0.5335453963505749,3.7,0.6,2.5,31.139476776123047
19.1,3.7,2.5,0.21247398402374282,2.7124739840237426,0.9537500000000001,2.1619047619047618,2.807848984023743,4.7,2.0,3.7,31.139476776123047
18.6,4.7,2.5,0.17272899181295934,2.6727289918129595,1.9137500000000005,2.3770833333333337,2.86410399181296,3.1,2.0,4.3,31.139476776123047
20.3,3.5,3.7500000000000004,0.19748050520200336,3.947480505202004,1.21375,2.553703703703704,4.068855505202004,4.0,3.0,3.5,31.139476776123047
19.8,4.0,3.7500000000000004,0.20818476511222464,3.9581847651122253,1.6625,2.6950000000000003,4.124434765112225,3.8,3.0,3.4,31.139476776123047
19.1,4.4,7.500000000000001,0.21099708971918751,7.710997089719188,1.7562499999999999,2.8060606060606057,7.8866220897191885,5.1,6.0,3.7,31.139476776123047
14.2,5.8,5.27,0.12412877224065545,5.394128772240655,1.6424999999999998,2.85,5.558378772240655,2.3,4.6,3.0,31.139476776123047
14.3,5.1,7.161249999999999,0.15989045877569918,7.321140458775698,2.4875000000000003,2.8794871794871795,7.569890458775698,3.7,5.9,4.0,31.139476776123047
10.2,4.8,5.621249999999999,0.040288478173626505,5.661538478173625,1.7225000000000001,2.852380952380952,5.833788478173625,1.1,6.3,3.4,31.139476776123047
10.2,2.5,7.454999999999999,0.0,7.454999999999999,1.0099999999999998,2.8033333333333332,7.555999999999999,0.0,7.8,2.2,31.139476776123047
8.9,0.3,6.952499999999999,0.0,6.952499999999999,0.03375000000000001,2.7239583333333335,6.955874999999999,0.0,7.8,0.3,31.139476776123047
6.8,0.0,4.38625,0.0,4.38625,0.0,2.630392156862745,4.38625,0.0,5.9,0.0,31.139476776123047
7.7,0.0,6.460000000000002,0.0,6.460000000000002,0.0,2.555555555555556,6.460000000000002,0.0,7.4,0.0,31.139476776123047
6.6,0.0,4.9175,0.0,4.9175,0.0,2.4789473684210526,4.9175,0.0,6.4,0.0,31.139476776123047
5.6,0.0,1.6100000000000003,0.022993598589751776,1.6329935985897521,0.0,2.4016666666666664,1.6329935985897521,1.6,4.0,0.0,31.139476776123047
5.3,1.6,3.2687499999999994,0.0,3.2687499999999994,0.91,2.342063492063492,3.3597499999999996,0.0,5.3,1.4,31.139476776123047
7.1,0.2,3.616250000000001,0.02785361501804876,3.6441036150180497,0.009999999999999998,2.290909090909091,3.6451036150180496,1.6,5.5,0.2,31.139476776123047
7.2,1.6,4.36,0.0,4.36,0.79625,2.2550724637681157,4.439625,0.0,6.8,1.3,31.139476776123047
6.3,0.3,3.5324999999999993,0.004763934181563148,3.5372639341815626,0.03375000000000001,2.2069444444444444,3.5406389341815627,0.7,5.4,0.3,31.139476776123047
6.2,0.7,1.4875,0.08212272866532896,1.569622728665329,0.42874999999999996,2.1646666666666663,1.612497728665329,3.0,3.2,0.7,31.139476776123047
5.1,3.0,1.81375,0.04593782457384785,1.8596878245738477,1.7087499999999998,2.1333333333333337,2.0305628245738476,0.8,3.5,2.3,31.139476776123047
6.1,1.5,4.861249999999999,0.0,4.861249999999999,0.36125000000000007,2.1012345679012343,4.897374999999999,0.0,6.1,1.3,31.139476776123047
6.4,0.2,2.4325,0.05765132759383853,2.4901513275938387,0.009999999999999998,2.0654761904761907,2.4911513275938386,1.4,4.4,0.2,31.139476776123047
7.3,1.4,3.5312499999999996,0.032440273583570316,3.56369027358357,0.6499999999999999,2.0442528735632184,3.6286902735835698,1.0,4.7,1.0,31.139476776123047
8.3,1.4,5.15875,0.1308568932461214,5.2896068932461215,0.50875,2.03,5.340481893246121,1.7,6.5,1.1,31.139476776123047
4.7,2.0,1.85875,0.0,1.85875,0.67375,2.000537634408602,1.9261249999999999,0.0,4.7,1.1,31.139476776123047
6.4,0.9,3.8562499999999997,0.06003611268425973,3.9162861126842596,0.6399999999999999,1.9760416666666667,3.9802861126842597,0.9,5.5,0.8,31.139476776123047
5.4,1.0,2.0174999999999996,0.009646474874041635,2.027146474874041,0.43,1.9484848484848485,2.0701464748740412,0.6,4.8,0.8,31.139476776123047
6.1,0.8,1.6675000000000002,0.0640982415926751,1.7315982415926754,0.28,1.925,1.7595982415926754,1.3,3.8,0.8,31.139476776123047
9.2,1.3,3.44375,0.14431168190859292,3.588061681908593,0.42874999999999996,1.92,3.630936681908593,4.3,4.9,0.7,31.139476776123047
7.5,4.9,2.8324999999999996,0.06530379383567181,2.8978037938356715,1.97875,1.9240740740740736,3.0956787938356713,1.2,4.6,2.9,31.139476776123047
7.8,3.2,2.25625,0.05572789794327793,2.311977897943278,1.13375,1.9216216216216218,2.425352897943278,3.1,4.7,2.5,31.139476776123047
