local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
9.1,8.0,5.629565178405085,2.3625,2.8873655913978498,5.865815178405085,1.0,2.8,2.1
8.1,6.9,4.037614841530756,2.2375000000000003,2.8842666666666665,4.261364841530756,3.2,2.0,2.3
8.1,7.8,7.928188490433227,1.55,2.8824074074074075,8.083188490433226,5.8,1.2,1.6
5.4,12.0,4.390896986504036,2.1375,2.8825459317585302,4.6046469865040365,0.9,2.4,2.1
6.5,10.8,4.041640170790566,2.0375,2.882552083333333,4.245390170790566,4.0,1.9,1.9
5.0,12.9,3.987811645215189,2.575,2.8833333333333337,4.245311645215189,0.5,2.4,2.6
7.0,10.8,4.051786613750276,2.6999999999999997,2.883974358974359,4.321786613750276,1.9,2.1,2.4
7.8,10.3,5.614184026142975,2.4749999999999996,2.8849872773536895,5.861684026142974,0.1,2.9,2.4
10.9,8.0,12.739034307047744,1.8000000000000003,2.8869949494949494,12.919034307047744,6.6,2.0,1.8
7.7,12.8,3.8105524919574076,2.3625,2.8909774436090223,4.046802491957408,3.2,2.0,2.1
7.5,13.9,3.416771256941411,2.8,2.896019900497513,3.696771256941411,2.4,1.9,2.6
7.6,13.7,4.824717349144503,2.7125000000000004,2.900864197530864,5.0959673491445034,0.9,2.4,2.5
7.7,12.1,4.957473006880218,2.8,2.903799019607843,5.237473006880219,1.8,2.8,2.6
7.8,11.3,3.538172651414445,1.8000000000000003,2.9058394160583942,3.718172651414445,1.7,2.2,1.8
9.4,11.2,4.22238845691827,2.6999999999999997,2.9096618357487927,4.4923884569182695,2.2,2.4,2.4
10.1,11.0,4.984849604054019,2.5625,2.9140287769784172,5.2410996040540185,1.6,2.7,2.5
10.0,10.1,3.6430252616127903,2.025,2.9171428571428573,3.8455252616127904,5.9,1.8,1.8
6.2,14.2,3.3669265552570615,2.0375,2.9205673758865247,3.5706765552570614,2.2,1.9,1.9
6.6,14.5,4.399288477077339,2.0375,2.9247652582159622,4.603038477077339,1.1,2.3,1.9
8.3,13.7,4.685282026700525,2.4749999999999996,2.9299533799533797,4.932782026700525,4.2,2.3,2.4
7.9,15.5,5.018683128283153,2.5625,2.936689814814815,5.274933128283153,2.7,2.5,2.5
8.9,15.7,5.519393536204949,2.3625,2.944712643678161,5.755643536204949,1.0,3.0,2.1
8.7,14.6,3.8029155850787033,2.4625,2.9511415525114155,4.049165585078703,1.7,2.3,2.3
8.9,14.0,5.170091662504428,2.4749999999999996,2.9570294784580495,5.417591662504428,0.9,2.7,2.4
9.2,12.5,5.047563389781724,2.4625,2.961486486486487,5.2938133897817234,3.1,2.4,2.3
8.1,13.3,4.078998725759359,2.1375,2.965548098434005,4.292748725759359,4.5,1.7,2.1
7.6,15.7,4.097279967399241,2.025,2.9716666666666667,4.299779967399241,1.1,2.1,1.8
8.8,15.0,5.8,3.05,2.978256070640177,6.1049999999999995,0.0,3.2,2.8
9.9,12.2,5.755160045258847,1.7000000000000002,2.982894736842105,5.925160045258847,4.7,2.6,1.6
7.5,15.3,4.758547858093089,2.3625,2.988235294117647,4.994797858093089,4.2,1.8,2.1
7.6,17.4,6.275000000000001,3.1374999999999997,2.995887445887446,6.588750000000001,0.0,3.4,2.9
8.3,14.5,4.962471878325498,1.8124999999999998,3.001075268817204,5.143721878325499,0.9,2.6,1.9
9.2,13.5,4.878168599858134,2.225,3.0060897435897433,5.1006685998581345,1.7,2.5,2.2
8.1,13.0,4.555219435266882,2.8,3.0093418259023355,4.8352194352668825,0.3,2.8,2.6
9.5,10.7,4.454597588973311,2.4625,3.011603375527426,4.700847588973311,2.3,2.3,2.3
9.2,10.7,4.071792914083997,2.6999999999999997,3.0135220125786164,4.341792914083997,2.2,2.2,2.4
8.6,10.5,3.0512707377112362,2.225,3.0145833333333334,3.2737707377112364,3.9,1.6,2.2
7.1,12.2,2.997800588042006,2.4625,3.01583850931677,3.244050588042006,3.7,1.7,2.3
6.1,13.6,4.115923728262652,2.4749999999999996,3.0174897119341564,4.363423728262652,0.6,2.3,2.4
7.2,11.8,4.9439763077535135,2.6999999999999997,3.01840490797546,5.213976307753513,1.3,2.7,2.4
6.3,10.7,3.811750110690684,2.6999999999999997,3.0172764227642275,4.081750110690684,2.5,2.2,2.4
5.2,10.8,4.048144009134945,2.8,3.0151515151515147,4.328144009134945,0.7,2.2,2.6
5.8,8.9,4.472149332660514,2.4749999999999996,3.011746987951807,4.719649332660514,0.8,2.6,2.4
7.8,7.3,3.524931070774662,2.1375,3.0087824351297408,3.7386810707746623,2.4,1.8,2.1
7.0,7.6,3.580158887045759,2.4625,3.0053571428571426,3.826408887045759,0.6,2.0,2.3
8.7,5.9,5.144619741688201,2.0500000000000003,3.001972386587771,5.349619741688201,2.5,2.7,2.0
9.5,6.4,7.006617103342902,1.45,2.999901960784314,7.151617103342901,5.6,2.7,1.4
5.6,10.6,1.8598136790423494,1.3499999999999999,2.9981481481481485,1.9948136790423494,3.1,1.0,1.2
6.2,12.5,3.5049924423084806,3.1374999999999997,2.9988372093023257,3.818742442308481,2.3,2.0,2.9
6.7,11.9,2.8826323514454124,2.8125,2.999421965317919,3.1638823514454124,1.4,1.8,2.7
9.0,10.6,4.41544439716557,2.725,3.0009578544061304,4.68794439716557,2.5,2.5,2.6
8.9,10.5,4.7382173949034145,1.7875,3.0022857142857147,4.9169673949034145,3.1,2.7,1.7
8.5,11.9,5.840318504428249,1.6875,3.0045454545454544,6.0090685044282495,3.2,3.0,1.5
6.5,13.6,2.524870396284768,1.6875,3.006497175141243,2.6936203962847682,4.3,1.2,1.5
5.2,16.4,4.4405979220533,2.4625,3.0098314606741576,4.6868479220533,0.5,2.5,2.3
5.1,14.6,3.6654824256016627,2.3875,3.0113594040968343,3.9042324256016627,0.2,2.3,2.3
7.1,12.5,4.1668938806475815,1.8124999999999998,3.012777777777778,4.348143880647582,1.7,2.4,1.9
6.1,12.3,3.9181727124149384,2.025,3.0130755064456722,4.1206727124149385,1.0,2.3,1.8
7.0,11.5,5.95,3.0374999999999996,3.0134615384615384,6.25375,0.0,3.2,2.7
8.2,8.8,4.796343942240512,1.7000000000000002,3.0124772313296906,4.966343942240512,3.7,2.0,1.6
6.4,10.9,3.616768637566454,2.6999999999999997,3.011775362318841,3.886768637566454,2.2,2.0,2.4
7.0,10.7,4.6992692634641315,2.2375000000000003,3.011441441441441,4.923019263464131,0.8,2.7,2.3
7.2,9.2,4.45929875505169,2.0375,3.0099462365591396,4.66304875505169,3.4,2.8,1.9
5.9,10.7,2.6080668317769917,1.45,3.0086452762923352,2.7530668317769917,2.8,1.4,1.4
5.8,12.1,4.7273545410277364,3.0374999999999996,3.0085106382978726,5.031104541027736,1.5,2.7,2.7
6.6,10.9,2.856690173038709,2.15,3.0080246913580244,3.071690173038709,2.4,1.6,2.2
8.0,11.1,5.953722354342036,2.375,3.008947368421053,6.1912223543420355,4.6,2.5,2.2
7.0,13.5,4.696424596890467,2.225,3.01108202443281,4.918924596890467,0.4,2.7,2.2
8.2,11.7,4.05589573011138,1.8124999999999998,3.0126736111111114,4.23714573011138,2.5,2.5,1.9
7.9,12.3,3.3984367369219863,1.6875,3.0145077720207256,3.5671867369219865,3.2,1.7,1.5
7.8,14.0,3.581009158356723,3.0374999999999996,3.0176975945017177,3.884759158356723,1.8,1.9,2.7
7.6,13.1,3.318516170720813,2.1375,3.0199145299145296,3.532266170720813,1.7,1.8,2.1
8.6,12.7,4.489575233246997,3.0374999999999996,3.0226190476190475,4.793325233246997,0.3,2.7,2.7
10.4,10.3,5.059433566738648,2.7125000000000004,3.0247884940778342,5.3306835667386485,3.4,2.6,2.5
10.0,11.2,6.429217785254411,2.025,3.0273569023569022,6.631717785254411,4.4,2.6,1.8
8.8,13.8,5.632645557277416,2.0375,3.03107202680067,5.836395557277417,4.9,2.4,1.9
5.8,16.8,2.6047381989214826,2.375,3.03475,2.8422381989214824,3.1,1.5,2.2
4.6,17.7,4.4624999999999995,3.1374999999999997,3.0381426202321724,4.776249999999999,0.0,2.7,2.9
5.7,14.8,4.262373870436379,2.375,3.040016501650165,4.499873870436379,1.2,2.6,2.2
6.7,13.8,4.697557676661824,2.0375,3.041871921182266,4.901307676661824,1.3,2.6,1.9
7.7,13.2,5.165347123073611,2.8,3.0440359477124184,5.445347123073612,0.2,2.8,2.6
10.2,10.8,2.9538395692059245,1.5875,3.0462601626016257,3.1125895692059244,2.7,1.6,1.9
10.0,11.6,3.889895079571161,2.225,3.0489482200647253,4.112395079571161,2.6,2.4,2.2
9.2,12.0,2.51574752078155,1.7000000000000002,3.0512882447665057,2.68574752078155,3.4,1.5,1.6
7.4,13.8,2.5382365912559717,2.025,3.053605769230769,2.740736591255972,1.7,1.4,1.8
8.4,13.7,5.058268427461143,2.4625,3.056618819776714,5.304518427461143,1.8,2.7,2.3
7.4,13.2,5.5589898964951034,2.1375,3.058412698412698,5.7727398964951036,4.1,2.9,2.1
5.0,15.2,2.5301849917970674,1.3625,3.059873617693523,2.6664349917970673,2.6,1.3,1.3
5.6,16.5,5.960141527623899,2.8,3.062814465408805,6.2401415276239,0.5,3.1,2.6
6.1,14.4,4.964175152816434,3.0374999999999996,3.064475743348983,5.267925152816434,1.5,2.7,2.7
6.3,13.2,3.0011300786015243,2.125,3.0653426791277254,3.213630078601524,3.3,1.6,2.0
4.8,14.5,4.803643546497274,3.0374999999999996,3.066046511627907,5.107393546497274,0.4,2.9,2.7
6.4,12.2,3.691879529915015,2.15,3.066203703703704,3.906879529915015,2.5,1.9,2.2
5.1,12.5,3.7125000000000004,2.725,3.065591397849462,3.9850000000000003,0.0,2.7,2.6
7.2,9.9,3.5848207694670395,2.225,3.064602446483181,3.8073207694670397,3.1,2.1,2.2
5.3,10.8,2.5387465764702113,1.6875,3.062861491628615,2.7074965764702115,1.5,1.4,1.5
7.2,10.8,4.962588083812639,2.1375,3.062575757575758,5.176338083812639,1.3,2.6,2.1
6.2,10.0,4.457578323316628,2.7125000000000004,3.060935143288085,4.728828323316629,0.4,2.6,2.5
7.3,7.9,4.2242054119206305,1.9124999999999999,3.058558558558558,4.415455411920631,1.2,2.4,2.1
8.2,7.0,5.230262105540216,1.6625,3.056203288490284,5.396512105540216,5.2,1.9,1.9
6.3,10.3,3.396286364896157,1.2125,3.054910714285714,3.517536364896157,2.5,1.7,1.3
6.2,11.5,2.1585364315751336,2.025,3.054444444444445,2.3610364315751338,3.3,1.4,1.8
6.4,13.0,3.457713431294365,2.6999999999999997,3.0552359882005904,3.727713431294365,2.3,2.0,2.4
7.3,12.9,5.813746179695409,3.1374999999999997,3.0566079295154185,6.127496179695409,0.7,3.2,2.9
8.8,10.7,5.176154343840468,2.0625000000000004,3.057456140350877,5.382404343840467,3.1,2.9,2.1
7.9,11.7,4.152535313877005,2.025,3.058369723435226,4.355035313877004,2.8,2.0,1.8
7.0,12.7,4.393937616528133,3.05,3.0593478260869564,4.6989376165281325,0.3,2.6,2.8
8.0,10.2,5.002656093487888,2.3875,3.059235209235209,5.241406093487887,2.4,2.6,2.3
8.1,10.3,4.56334886201802,2.3625,3.0592672413793105,4.79959886201802,2.6,2.7,2.1
6.7,10.8,5.173993229191745,1.9,3.0586552217453504,5.363993229191745,1.4,2.7,2.0
5.7,10.2,3.7124906909165754,2.4625,3.056908831908832,3.958740690916575,1.3,2.1,2.3
7.0,9.2,5.491419263376837,2.125,3.055390070921986,5.703919263376838,0.9,3.0,2.0
7.5,8.1,3.4559221319296243,2.125,3.053460451977401,3.668422131929624,1.8,2.0,2.0
8.0,7.9,3.723546316247371,1.9,3.0517580872011254,3.913546316247371,2.6,2.0,2.0
7.9,8.5,3.660366933772097,2.8,3.050420168067227,3.940366933772097,3.4,1.9,2.6
6.0,9.3,2.7095493673011455,2.0375,3.048326359832636,2.9132993673011454,2.5,1.5,1.9
5.5,9.9,2.733168888558689,2.3625,3.046319444444445,2.969418888558689,1.9,1.6,2.1
7.5,9.7,4.690383128622565,3.1374999999999997,3.045573997233748,5.0041331286225645,2.5,2.9,2.9
6.7,9.3,2.9171439408258903,1.8000000000000003,3.04400826446281,3.0971439408258905,2.9,1.9,1.8
6.5,10.4,3.0258783896315014,2.125,3.0430727023319615,3.2383783896315013,2.5,1.9,2.0
6.0,10.9,3.3927882127261855,2.375,3.0421448087431693,3.6302882127261853,1.8,1.9,2.2
7.9,10.5,4.179044460657207,1.8000000000000003,3.0422448979591836,4.3590444606572065,1.5,2.2,1.8
8.2,10.2,3.9789193898301183,2.8,3.0423441734417347,4.258919389830118,2.6,2.1,2.6
8.9,10.2,4.563047833975414,2.375,3.042914979757085,4.800547833975414,2.6,2.5,2.2
6.7,10.6,3.578671630250121,2.6999999999999997,3.042271505376344,3.848671630250121,0.9,2.1,2.4
8.0,9.1,3.735387501429224,2.5625,3.041499330655957,3.9916375014292242,3.1,2.2,2.5
6.9,9.7,3.487057376347474,2.1375,3.0404,3.7008073763474743,2.7,1.8,2.1
7.3,10.3,3.4354635001733116,2.6999999999999997,3.039973439575033,3.7054635001733116,2.7,1.8,2.4
8.7,10.6,4.021566363180093,2.6999999999999997,3.0406746031746037,4.291566363180093,4.1,2.1,2.4
5.9,12.3,4.83203587354418,2.7125000000000004,3.04064558629776,5.103285873544181,0.7,2.6,2.5
8.0,10.5,4.4619571950984325,2.4625,3.0408136482939634,4.708207195098432,0.5,2.6,2.3
9.1,8.7,5.910389638314469,2.125,3.0405228758169933,6.1228896383144695,4.4,2.0,2.0
7.9,11.1,4.195468467268204,1.8875000000000002,3.0410156250000004,4.384218467268203,3.4,2.1,1.9
6.4,12.6,4.375702957892579,2.6999999999999997,3.0415045395590137,4.645702957892579,0.6,2.5,2.4
8.2,10.8,8.71583721646866,2.575,3.041989664082687,8.97333721646866,5.5,2.1,2.6
5.3,13.7,3.289308620188975,2.4625,3.042471042471042,3.535558620188975,1.7,1.6,2.3
7.7,13.1,5.65283198550652,2.3875,3.044102564102564,5.8915819855065195,1.3,2.8,2.3
7.4,12.1,4.671512948777969,2.6999999999999997,3.0448914431673053,4.9415129487779685,2.7,2.5,2.4
6.9,12.4,4.761781234829454,3.0374999999999996,3.0455470737913486,5.065531234829454,1.6,2.7,2.7
7.2,11.3,3.5931453957576776,2.0500000000000003,3.0456907477820025,3.7981453957576776,1.0,2.0,2.0
9.4,10.3,4.018226563295611,2.575,3.0465909090909093,4.275726563295612,1.7,2.4,2.6
8.3,9.4,4.53825508949897,2.0375,3.0462264150943392,4.742005089498971,3.4,1.7,1.9
8.6,10.9,4.655565189185157,2.1375,3.046992481203007,4.869315189185157,5.7,1.8,2.1
4.2,14.5,4.126687214606969,2.3625,3.0472534332084895,4.362937214606969,0.4,2.3,2.1
6.1,12.8,3.6202634461665006,1.9,3.0476368159203977,3.8102634461665006,1.3,2.1,2.0
6.7,12.1,3.9064266196661492,2.6999999999999997,3.047955390334573,4.176426619666149,1.2,2.3,2.4
8.8,10.9,5.7043365148994605,1.5000000000000002,3.048827160493827,5.854336514899461,4.0,2.8,1.8
