local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.556066036224365
7.7,0.0,2.3625,1.481180099320584,3.8436800993205837,0.0,0.48125,3.8436800993205837,6.8,0.9,0.0,17.556066036224365
7.3,6.8,25.662499999999998,0.1685926968556389,25.831092696855638,41.162499999999994,0.9083333333333334,29.94734269685564,2.5,3.7,5.9,17.556066036224365
8.1,3.4,5.8625,0.6659311819261189,6.528431181926119,32.525,1.040625,9.78093118192612,5.3,1.9,3.4,17.556066036224365
9.6,5.3,25.087500000000002,1.0888957163352582,26.17639571633526,94.03750000000001,1.205,35.58014571633526,5.2,3.3,5.3,17.556066036224365
8.6,5.2,21.875000000000004,2.7230356951081895,24.598035695108194,119.6,1.2916666666666665,36.558035695108195,5.1,2.8,5.2,17.556066036224365
8.0,5.1,12.25,1.1259289974917799,13.37592899749178,83.18749999999999,1.3410714285714287,21.694678997491778,5.0,2.0,4.9,17.556066036224365
8.7,5.2,19.15,0.6159074107681026,19.7659074107681,54.55000000000001,1.390625,25.220907410768103,5.8,2.6,5.0,17.556066036224365
8.4,6.0,10.662499999999998,6.116965956451267,16.779465956451265,60.96250000000002,1.4361111111111113,22.875715956451266,6.0,1.9,5.3,17.556066036224365
9.7,6.7,28.6,1.5243416058430943,30.124341605843096,46.2375,1.4975,34.74809160584309,5.5,3.2,5.7,17.556066036224365
8.6,6.5,15.2,3.583194212897614,18.783194212897612,48.6,1.5329545454545452,23.643194212897612,5.6,1.6,5.4,17.556066036224365
8.8,6.7,5.3999999999999995,2.070138521851863,7.470138521851863,36.625,1.5666666666666669,11.132638521851863,5.2,1.2,5.6,17.556066036224365
10.3,6.3,17.875,2.214849879270036,20.089849879270037,39.949999999999996,1.6057692307692306,24.08484987927004,6.9,2.6,5.2,17.556066036224365
8.7,8.0,12.250000000000002,1.2366619471932017,13.486661947193204,49.0625,1.6401785714285715,18.392911947193205,4.7,2.0,5.5,17.556066036224365
9.2,7.2,3.4625000000000004,2.0636439766787404,5.526143976678741,36.262499999999996,1.6675,9.152393976678741,6.3,1.3,5.7,17.556066036224365
10.3,7.8,41.087500000000006,0.9883793375497798,42.075879337549786,42.3125,1.7046875,46.30712933754979,5.3,4.7,5.5,17.556066036224365
7.0,7.6,3.925,0.1775583126631949,4.102558312663195,50.28750000000001,1.7117647058823529,9.131308312663197,2.8,1.4,5.7,17.556066036224365
10.4,4.7,30.037499999999994,4.623566510023807,34.6610665100238,36.5875,1.7215277777777778,38.3198165100238,7.1,3.3,4.7,17.556066036224365
