local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
6.9,0.0,0.6749999999999999,0.0,0.6749999999999999,0.0,1.15,0.6749999999999999,0.0,0.6,0.0,15.89313292503357
12.8,0.0,1.5625,0.0009783479327988994,1.563478347932799,0.0,1.6416666666666668,1.563478347932799,0.1,0.5,0.0,15.89313292503357
18.3,0.1,5.3999999999999995,0.005017182411209033,5.405017182411209,0.012500000000000002,2.1166666666666663,5.405029682411209,0.3,1.2,0.1,15.89313292503357
21.8,0.3,0.0,0.0021204480522326622,0.0021204480522326622,0.33749999999999997,2.5083333333333333,0.0024579480522326624,0.2,0.0,0.3,15.89313292503357
27.2,0.2,6.987500000000001,0.014516881958350096,7.002016881958351,0.10000000000000002,2.9200000000000004,7.002116881958351,0.9,1.3,0.2,15.89313292503357
30.9,0.9,6.400000000000001,0.014560240215909518,6.414560240215911,6.400000000000001,3.3166666666666664,6.420960240215911,0.9,0.8,0.8,15.89313292503357
34.1,1.0,12.5,0.0158825996437885,12.515882599643788,12.5,3.6785714285714284,12.528382599643788,1.0,1.0,1.0,15.89313292503357
36.8,1.0,15.512500000000001,0.015905520943803538,15.528405520943805,6.400000000000001,4.0062500000000005,15.534805520943804,0.8,1.7,0.8,15.89313292503357
40.0,1.0,4.2875000000000005,0.018310832253139876,4.30581083225314,6.400000000000001,4.32037037037037,4.3122108322531405,1.0,0.7,0.8,15.89313292503357
42.8,1.2,12.5,0.01916638717171333,12.519166387171714,16.637500000000003,4.621666666666666,12.535803887171713,0.9,1.0,1.1,15.89313292503357
46.8,1.0,9.112499999999999,0.02285118415090846,9.135351184150908,12.5,4.925757575757577,9.147851184150907,1.2,0.9,1.0,15.89313292503357
50.5,1.2,0.0,0.034405065930951086,0.034405065930951086,12.5,5.2333333333333325,0.04690506593095109,1.6,0.0,1.0,15.89313292503357
55.5,1.8,12.5,0.04273285473880323,12.542732854738803,61.4125,5.565384615384615,12.604145354738803,1.8,1.0,1.7,15.89313292503357
