local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,1.6130287989809646,0.0,0.50625,1.6130287989809646,7.9,0.2,0.0
7.3,7.9,1.9771429653239303,39.1625,0.9708333333333332,5.8933929653239305,4.6,0.6,5.5
12.4,7.0,11.225205319870634,44.1875,1.334375,15.643955319870635,6.7,0.9,5.5
14.4,8.2,12.471083016421812,58.137499999999996,1.6324999999999998,18.28483301642181,7.5,1.4,6.7
11.9,9.0,5.1134623879892995,92.675,1.7958333333333336,14.3809623879893,5.9,0.7,7.0
13.5,7.9,21.105358094697483,79.20000000000002,1.9214285714285713,29.025358094697484,6.4,2.1,6.6
15.3,7.7,3.6656168556882527,86.725,2.040625,12.338116855688252,6.9,0.0,6.8
15.9,7.8,8.2559635097874,52.38750000000001,2.1430555555555553,13.4947135097874,7.3,0.7,6.9
15.5,8.2,9.766440480946374,134.68750000000003,2.225,23.23519048094638,9.2,0.8,7.7
9.0,9.7,3.1483217094183487,98.3375,2.235227272727273,12.982071709418351,3.0,0.9,7.9
10.8,4.8,11.838390324654602,40.7625,2.2114583333333337,15.914640324654602,7.2,1.5,4.5
12.2,7.5,8.38599248639433,72.6625,2.230769230769231,15.652242486394329,5.5,1.1,5.9
14.0,7.1,12.684780589690678,89.61250000000001,2.2598214285714286,21.64603058969068,5.2,0.9,5.9
17.5,6.4,16.912955297528708,85.30000000000001,2.308333333333333,25.44295529752871,8.7,1.0,5.6
15.0,9.5,3.1278810043120253,128.54999999999998,2.35546875,15.982881004312024,8.0,0.0,8.4
16.0,9.1,8.044884146827474,118.7,2.401470588235294,19.914884146827475,9.6,0.9,8.2
13.9,10.5,9.193759508309515,131.85,2.4374999999999996,22.378759508309514,6.2,1.2,9.0
15.2,7.7,14.923644779668681,122.9125,2.4598684210526316,27.214894779668683,6.2,1.0,7.7
17.0,6.2,16.858292518119036,50.85000000000001,2.4818749999999996,21.943292518119037,10.2,1.0,5.4
11.9,11.0,1.855036868240917,159.5375,2.5,17.808786868240915,4.9,0.3,9.7
