local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.7,0.0,17.06144530842407,0.0,0.66875,17.06144530842407,9.3,1.3,0.0
8.9,9.3,54.096035046447454,188.36249999999998,1.2041666666666666,72.93228504644745,1.5,5.6,9.3
9.2,1.5,11.942304721690885,42.18750000000001,1.2375,16.161054721690885,7.2,2.0,1.5
8.7,7.2,22.11634799386865,239.39999999999998,1.3875000000000002,46.05634799386865,5.3,3.0,7.2
9.4,5.3,40.09593133340857,122.08750000000002,1.4625,52.304681333408574,4.5,4.7,5.3
9.5,4.5,31.511995636132383,104.06250000000001,1.5035714285714286,41.91824563613238,5.7,3.5,4.5
6.8,5.7,29.906610537568795,149.2875,1.5109375,44.835360537568796,3.4,2.8,5.7
7.0,3.4,26.622015348931505,48.5,1.4875,31.472015348931507,3.2,3.0,3.4
6.6,3.2,16.979602088909363,63.324999999999996,1.46125,23.312102088909363,4.4,2.2,3.2
5.7,4.4,37.85865350646629,42.175000000000004,1.4431818181818183,42.07615350646629,1.4,4.3,4.4
6.5,1.4,25.909653631252972,7.975,1.4052083333333334,26.70715363125297,3.7,2.6,1.4
6.3,3.7,25.834730999597927,41.4875,1.3932692307692307,29.983480999597926,2.8,3.1,3.7
8.1,2.8,23.666131023382235,69.65,1.3910714285714287,30.631131023382235,5.8,2.0,2.8
7.9,5.8,54.6356960517266,85.775,1.4125,63.2131960517266,1.8,5.3,5.8
9.2,1.8,23.374954743016048,23.175,1.41015625,25.692454743016047,6.7,2.5,1.8
8.5,6.7,33.048305782752365,187.8875,1.4389705882352941,51.837055782752365,4.7,3.4,6.7
7.4,4.7,26.39506864772579,115.7875,1.4430555555555555,37.97381864772579,4.7,2.6,4.7
9.4,4.7,32.3032710581704,89.4625,1.4598684210526316,41.2495210581704,5.1,3.5,4.7
9.3,5.1,62.46628075277022,78.63749999999999,1.476875,70.33003075277021,2.6,6.4,5.1
9.7,2.6,18.857884777912897,55.900000000000006,1.4797619047619048,24.447884777912897,7.5,1.5,2.6
11.6,7.5,59.9036176264262,146.6625,1.5210227272727272,74.5698676264262,4.9,5.2,7.5
10.1,4.9,23.170913748400164,189.5375,1.5364130434782606,42.12466374840017,7.5,2.5,4.9
11.0,7.5,60.15139050308179,245.73750000000004,1.56875,84.7251405030818,4.1,5.3,7.5
11.3,4.1,48.68510018827078,100.2625,1.583,58.711350188270785,6.7,3.9,4.1
10.5,6.7,79.6147155314916,143.78750000000002,1.6048076923076924,93.99346553149161,2.4,7.2,6.7
10.3,2.4,26.441224180697986,44.1,1.6041666666666667,30.851224180697987,7.0,3.2,2.4
7.2,7.0,40.87073720377261,195.5,1.6102678571428573,60.42073720377262,2.7,4.0,7.0
9.6,2.7,26.40258990840326,63.78750000000001,1.6077586206896552,32.78133990840326,5.8,3.4,2.7
