local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,1.998557071558124,0.0,0.3875,1.998557071558124,5.3,0.5,0.0
8.6,5.3,2.670945140880569,8.5625,0.8375,3.5271951408805693,5.5,1.0,3.1
7.4,7.7,1.134447117701136,13.587499999999999,1.1,2.493197117701136,4.0,0.4,4.3
11.4,7.4,3.497470902982203,17.7875,1.35,5.276220902982203,5.9,1.0,4.3
12.2,9.0,3.3065295090164204,35.087500000000006,1.5666666666666667,6.815279509016421,6.0,1.1,5.3
11.5,9.7,3.1847171052472505,53.6875,1.7214285714285715,8.55346710524725,5.3,0.9,5.9
15.8,9.1,4.7059639904811315,49.82500000000001,1.8953125,9.688463990481132,6.9,1.0,6.2
15.0,9.8,5.8625570192331,71.72500000000001,2.029166666666667,13.0350570192331,8.4,1.4,6.8
14.0,11.4,4.866655592359555,96.19999999999999,2.14375,14.486655592359554,4.2,1.0,7.6
14.1,8.0,7.134673100545016,51.512499999999996,2.2,12.285923100545016,6.3,1.2,6.5
15.0,7.8,2.0896467085004637,72.78750000000001,2.254166666666667,9.368396708500466,7.4,0.3,6.3
14.5,8.9,10.189303731034274,69.5125,2.3057692307692306,17.140553731034274,6.1,1.4,7.1
12.9,7.9,12.319112120543753,42.0125,2.3267857142857147,16.520362120543755,6.9,2.2,5.5
12.2,9.3,1.7767108322772305,71.28750000000001,2.350833333333333,8.905460832277232,5.3,0.4,6.3
15.3,8.3,14.219668978353688,61.487500000000004,2.38828125,20.368418978353688,7.6,1.8,6.5
14.7,9.4,4.2560618077815215,95.4375,2.425,13.799811807781523,6.7,1.0,7.5
20.0,8.6,6.6723452069123335,91.5,2.4888888888888894,15.822345206912335,6.9,0.7,6.6
22.8,8.9,27.604968625748015,131.1875,2.566447368421053,40.72371862574801,8.9,2.0,7.9
19.7,9.9,2.104087298527028,117.48750000000001,2.623125,13.852837298527028,8.7,0.0,8.1
16.5,10.5,1.3457580475681672,131.7125,2.6589285714285715,14.517008047568169,4.4,0.0,9.7
21.9,5.2,3.390632551965468,52.74999999999999,2.692045454545455,8.665632551965468,9.5,0.0,5.0
21.3,9.7,2.5628401532009777,103.81250000000001,2.7434782608695647,12.944090153200978,9.0,0.0,9.1
21.1,9.6,2.2320011255875403,115.475,2.7890625,13.77950112558754,8.1,0.0,9.4
22.7,8.3,3.0736173071451436,93.125,2.8325000000000005,12.386117307145144,10.6,0.0,8.2
19.7,10.7,3.053157615762133,161.23749999999998,2.8697115384615386,19.17690761576213,7.9,0.4,10.7
17.7,7.9,1.8178805468539794,105.53750000000001,2.8819444444444446,12.37163054685398,7.4,0.0,7.9
19.8,7.4,3.184616048598389,60.83750000000001,2.9004464285714286,9.268366048598391,8.2,0.2,7.3
19.2,8.3,2.6202724295767927,140.01250000000002,2.9189655172413795,16.621522429576796,7.7,0.2,8.3
18.7,7.7,3.142538524187003,122.01250000000002,2.9316666666666666,15.343788524187005,8.3,0.4,7.7
18.1,8.3,2.126433924170035,121.0375,2.9435483870967745,14.230183924170035,7.9,0.0,8.3
17.8,7.9,3.1907532978410424,83.62499999999999,2.951953125,11.553253297841042,8.2,0.4,7.2
15.2,8.9,2.0281118386459176,104.125,2.9537878787878786,12.44061183864592,7.8,0.3,8.6
13.8,8.1,1.3116233248316302,107.58749999999999,2.947426470588235,12.07037332483163,6.8,0.0,8.1
14.4,6.8,1.4710848900322002,50.224999999999994,2.9389285714285713,6.4935848900322,7.0,0.0,6.4
13.0,7.4,1.7195315450991877,88.21249999999998,2.928125,10.540781545099184,7.4,0.3,7.3
13.3,7.5,2.352618786526689,88.1875,2.9192567567567567,11.171368786526688,5.6,0.4,7.1
17.0,6.0,3.4528191454666977,83.83749999999999,2.9180921052631574,11.836569145466697,9.7,0.4,5.9
17.1,9.8,1.6077236867927387,132.76250000000002,2.9294871794871793,14.883973686792741,6.8,0.0,8.5
18.8,8.1,2.0379766351773396,77.66250000000001,2.9403125,9.80422663517734,8.5,0.0,7.5
19.3,9.1,2.0425608078719932,99.03750000000004,2.9551829268292686,11.946310807871997,7.6,0.0,8.7
20.4,8.0,2.951047558584984,76.6375,2.969345238095238,10.614797558584984,10.3,0.0,7.7
19.2,10.6,1.844524670946481,147.225,2.9869186046511627,16.56702467094648,8.4,0.0,10.2
20.8,8.8,2.533343320977097,105.64999999999999,3.003125,13.098343320977097,8.7,0.0,8.8
19.5,8.7,2.161270596657338,107.3625,3.0147222222222223,12.897520596657337,7.6,0.0,8.7
15.3,7.6,1.5523952845226494,59.97500000000001,3.011413043478261,7.549895284522651,6.6,0.0,7.6
17.4,6.6,2.40142415197654,63.449999999999996,3.011170212765957,8.746424151976539,9.2,0.0,6.6
18.2,9.2,1.9380119362089723,116.12500000000001,3.019791666666667,13.550511936208975,8.6,0.0,9.2
18.8,8.6,2.384375347684054,89.72499999999998,3.0280612244897958,11.356875347684053,7.6,0.0,8.6
21.4,7.6,3.043963538650769,75.575,3.04,10.60146353865077,8.5,0.0,7.6
17.2,8.5,2.0316580891725096,92.71249999999999,3.0433823529411765,11.30290808917251,7.2,0.0,8.5
15.7,7.2,1.673759347577088,78.75,3.0399038461538463,9.548759347577088,6.7,0.0,7.2
18.8,6.7,2.6938513035941467,47.4125,3.042688679245283,7.435101303594147,8.9,0.0,6.7
19.3,8.9,2.4969633305111834,104.1625,3.0516203703703706,12.913213330511184,7.3,0.0,8.9
21.3,7.3,3.033762764230354,78.0125,3.061136363636364,10.835012764230354,9.4,0.0,7.3
21.5,9.4,2.6616934451649357,127.47500000000001,3.0754464285714285,15.409193445164938,8.1,0.0,9.4
24.8,8.1,3.457619072433635,79.91250000000001,3.0936403508771932,11.448869072433636,9.1,0.0,8.1
24.2,9.1,3.071085718801397,103.96250000000002,3.1120689655172415,13.4673357188014,10.2,0.0,9.1
20.3,10.2,2.102747846082388,144.6,3.1239406779661016,16.562747846082388,8.3,0.0,10.2
20.2,8.3,2.484388599351345,90.13749999999999,3.13125,11.498138599351345,9.1,0.0,8.3
19.1,9.1,3.1833281186602447,115.96249999999999,3.137704918032787,14.779578118660243,7.8,0.4,9.1
20.0,7.8,3.3278177481007067,83.47500000000001,3.1431451612903225,11.675317748100708,8.0,0.2,7.8
20.2,8.0,2.736162642025332,121.75,3.149206349206349,14.911162642025333,8.3,0.0,8.0
20.5,8.3,2.579031406986864,109.18750000000001,3.15625,13.497781406986867,6.7,0.0,8.3
21.4,6.7,3.0270039364854497,78.8375,3.1617307692307692,10.91075393648545,8.0,0.0,6.7
20.7,8.0,2.8469997520091033,100.07499999999997,3.1681818181818184,12.8544997520091,8.3,0.0,8.0
19.2,8.3,3.102289083878626,104.2375,3.172201492537314,13.526039083878626,8.0,0.3,8.3
19.6,8.0,2.460623686204073,109.14999999999999,3.176286764705883,13.375623686204072,8.7,0.0,8.0
18.9,8.7,2.173204244429069,92.96249999999999,3.1802536231884053,11.469454244429068,7.5,0.0,8.7
18.6,7.5,2.446007159159595,80.73750000000001,3.1814285714285715,10.519757159159598,8.2,0.0,7.5
16.8,8.2,1.8685760342248547,84.875,3.1806338028169012,10.356076034224856,7.7,0.0,8.2
17.5,7.7,2.5114086277823056,76.1875,3.1802083333333337,10.130158627782306,8.1,0.3,7.7
19.8,8.1,2.5629645075201006,88.3125,3.184417808219178,11.3942145075201,7.7,0.0,8.1
20.0,7.7,2.8658524361845332,73.125,3.1881756756756756,10.178352436184532,9.6,0.0,7.2
19.0,10.1,2.0131853628595127,121.17499999999998,3.194166666666667,14.130685362859513,7.8,0.0,9.4
17.2,8.5,1.7277874286836539,83.82499999999999,3.194407894736842,10.110287428683652,6.8,0.0,8.2
18.9,7.1,2.702900358814532,53.65,3.19512987012987,8.067900358814532,9.8,0.0,6.8
17.5,10.1,1.7380334171804384,143.625,3.198397435897436,16.10053341718044,7.5,0.0,9.6
19.4,8.0,2.547740588297639,89.48750000000001,3.20126582278481,11.496490588297641,7.5,0.0,7.3
21.2,8.2,2.738283628983187,78.06250000000001,3.2071875,10.544533628983189,9.3,0.0,7.7
20.1,9.8,1.923308313959398,122.4125,3.213734567901234,14.164558313959398,7.9,0.0,9.7
17.2,8.0,3.2025054147602425,85.67500000000001,3.2129573170731702,11.770005414760243,9.2,0.4,8.0
15.9,9.2,1.4903131046348355,139.97500000000002,3.212048192771084,15.487813104634839,7.3,0.0,9.2
16.1,7.3,1.8543242158269124,69.0875,3.2086309523809518,8.763074215826913,6.8,0.0,7.3
16.8,6.8,2.0112753392029137,53.425,3.2055882352941176,7.3537753392029135,7.6,0.0,6.8
