local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.63787078857422
7.5,0.0,0.33749999999999997,1.7109897265420726,2.0484897265420727,0.0,0.46875,2.0484897265420727,7.2,0.3,0.0,125.63787078857422
8.3,7.2,57.54999999999999,0.06111603701262517,57.611116037012614,35.68750000000001,0.9583333333333333,57.96799103701262,1.1,6.2,5.9,125.63787078857422
7.2,2.4,12.175,0.6436051049503928,12.818605104950393,19.875,1.01875,13.017355104950393,4.6,2.6,2.4,125.63787078857422
7.4,4.6,25.2,0.261031078035809,25.46103107803581,98.00000000000001,1.1149999999999998,26.44103107803581,4.7,2.4,4.6,125.63787078857422
10.0,4.7,24.324999999999996,1.958377660635338,26.283377660635335,62.53749999999999,1.2354166666666664,26.908752660635333,7.1,2.6,4.7,125.63787078857422
7.1,7.1,33.8625,0.1533969147275136,34.01589691472751,82.57499999999999,1.3124999999999998,34.84164691472751,2.6,3.9,6.0,125.63787078857422
8.8,3.7,44.5125,0.19817452693103552,44.71067452693104,17.3375,1.34375,44.88404952693104,3.7,4.5,3.7,125.63787078857422
7.2,3.7,8.200000000000001,1.9026434696807857,10.102643469680787,81.91250000000001,1.3458333333333332,10.921768469680787,5.2,2.0,3.7,125.63787078857422
5.8,5.2,16.287499999999998,0.21874469667568888,16.506244696675687,100.475,1.3487500000000001,17.510994696675688,2.7,3.1,5.2,125.63787078857422
8.7,2.7,28.025,0.7336288772565027,28.758628877256502,43.5375,1.3556818181818182,29.194003877256502,5.7,2.8,2.7,125.63787078857422
9.7,5.7,46.612500000000004,0.6986043955479957,47.311104395548,76.33749999999999,1.403125,48.074479395547996,4.3,4.5,5.3,125.63787078857422
8.6,4.7,43.675,0.196355303404912,43.87135530340491,79.10000000000001,1.4230769230769231,44.66235530340491,3.9,4.4,4.6,125.63787078857422
7.9,4.0,25.35,1.1866230628812147,26.536623062881215,99.80000000000003,1.4276785714285716,27.534623062881217,5.1,2.4,4.0,125.63787078857422
5.9,5.1,14.3,0.19623469197406904,14.49623469197407,57.2625,1.4241666666666668,15.06885969197407,3.6,2.2,5.1,125.63787078857422
