local_queue,uav_queue,energy_user_pro,energy_user_off,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.747292041778564
7.1,0.0,2.6999999999999997,0.9786871309302331,3.678687130930233,0.0,0.44375,3.678687130930233,6.5,0.6,0.0,19.747292041778564
7.9,6.5,3.125,1.2326111982014665,4.357611198201466,29.9625,0.8958333333333334,7.353861198201466,6.2,1.0,5.7,19.747292041778564
7.9,7.0,12.075000000000001,0.6466184323970224,12.721618432397024,33.625,1.1375,16.084118432397023,2.0,2.4,5.6,19.747292041778564
9.8,3.4,6.650000000000001,7.686608258881586,14.336608258881586,23.887500000000003,1.2399999999999998,16.725358258881588,8.2,1.6,3.3,19.747292041778564
7.7,8.3,8.3,0.4117754921003303,8.711775492100331,69.19999999999999,1.3666666666666667,15.631775492100331,2.5,1.6,5.8,19.747292041778564
10.9,5.0,9.6625,4.753985858244391,14.41648585824439,16.650000000000002,1.4553571428571428,16.081485858244392,8.0,2.3,4.2,19.747292041778564
10.3,8.8,18.8,1.7617039671089434,20.561703967108944,65.2375,1.571875,27.085453967108943,5.2,2.8,5.3,19.747292041778564
9.4,8.7,16.887500000000003,2.4698309190047705,19.357330919004774,31.000000000000004,1.648611111111111,22.457330919004775,5.5,3.1,5.6,19.747292041778564
11.5,8.6,38.400000000000006,1.6563297864472497,40.05632978644726,35.487500000000004,1.7349999999999999,43.605079786447256,7.4,3.6,4.9,19.747292041778564
10.2,11.1,30.187499999999993,0.6853240947139966,30.87282409471399,36.025000000000006,1.8193181818181816,34.47532409471399,4.5,3.3,5.6,19.747292041778564
9.8,10.0,30.8875,0.7062639038297728,31.59376390382977,32.2625,1.8739583333333332,34.820013903829775,4.5,3.5,5.5,19.747292041778564
8.4,9.0,2.0,1.30971801774425,3.30971801774425,17.925,1.8971153846153848,5.10221801774425,6.8,1.0,4.8,19.747292041778564
9.1,11.0,23.9625,0.2778228378795623,24.24032283787956,36.22500000000001,1.9410714285714288,27.862822837879563,3.5,3.3,6.0,19.747292041778564
9.8,8.5,6.625,2.132487639172308,8.757487639172307,24.787499999999998,1.9641666666666666,11.236237639172307,4.8,2.0,5.1,19.747292041778564
12.9,8.2,47.5125,3.290454197137374,50.802954197137375,21.3875,2.00625,52.941704197137376,6.3,4.5,4.3,19.747292041778564
