local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,3.1862735015218684,0.0,0.45,3.1862735015218684,7.0,0.2,0.0
8.5,7.0,46.38151245240059,116.97500000000002,0.9458333333333332,58.0790124524006,3.5,4.4,7.0
8.4,3.5,22.53706091611827,60.5125,1.08125,28.58831091611827,5.9,2.2,3.5
8.0,5.9,44.91593716848915,133.1875,1.2125,58.23468716848915,3.0,4.2,5.9
5.1,3.0,4.528625917151793,36.075,1.1791666666666667,8.136125917151793,3.4,1.7,3.0
8.3,3.4,27.66952827011909,60.650000000000006,1.219642857142857,33.73452827011909,4.8,3.0,3.4
10.4,4.8,40.608602357271444,94.35000000000001,1.3046875,50.043602357271446,5.1,4.2,4.8
9.0,5.1,54.39335719156432,136.0125,1.3555555555555556,67.99460719156431,2.7,5.5,5.1
11.0,2.7,38.063362697736935,36.5625,1.39125,41.719612697736935,7.3,3.4,2.7
10.1,7.3,48.63341685644366,159.6125,1.4625,64.59466685644367,4.6,4.4,7.3
9.6,4.6,18.259996799182613,92.0,1.4885416666666667,27.459996799182612,6.5,1.9,4.6
10.5,6.5,48.15800777280963,174.81250000000003,1.5375,65.63925777280963,5.1,4.5,6.5
9.1,5.1,32.75840799633368,112.7625,1.5544642857142856,44.03465799633368,4.9,4.0,5.1
8.1,4.9,24.606606795980444,188.1125,1.5591666666666666,43.41785679598044,4.2,3.9,4.9
5.9,4.2,34.27000715128292,83.7,1.540625,42.640007151282916,2.0,3.3,4.2
6.3,2.0,10.030905467925141,21.025000000000002,1.511029411764706,12.133405467925142,4.4,1.9,2.0
9.3,4.4,61.987153811524095,79.3,1.5222222222222224,69.91715381152409,2.7,5.5,4.4
9.3,2.7,31.41674818699509,29.287499999999998,1.5210526315789472,34.34549818699509,4.4,3.9,2.7
12.5,4.4,51.723333410520176,144.1,1.550625,66.13333341052018,7.4,4.6,4.4
7.8,7.4,20.451404841746726,212.875,1.567261904761905,41.73890484174673,4.3,3.1,7.4
10.5,4.3,54.0885081520757,43.212500000000006,1.5801136363636363,58.409758152075696,4.7,4.5,4.3
10.0,4.7,49.45400879926467,116.53750000000002,1.591304347826087,61.10775879926467,4.8,4.3,4.7
11.0,4.8,48.06070305240598,167.85,1.6072916666666668,64.84570305240598,6.0,4.5,4.8
8.9,6.0,23.919370870339957,119.25000000000001,1.6175000000000002,35.84437087033996,5.6,3.0,6.0
9.1,5.6,27.596491868175864,153.32500000000002,1.6259615384615382,42.92899186817587,5.9,2.9,5.6
8.1,5.9,30.87326959087576,140.9875,1.6305555555555558,44.97201959087576,4.0,3.8,5.9
9.6,4.0,40.972531389669655,74.45,1.6330357142857141,48.417531389669655,4.2,4.0,4.0
10.8,4.2,43.59229436263453,59.025000000000006,1.6413793103448278,49.494794362634536,5.8,4.4,4.2
6.5,5.8,15.762766828729468,178.40000000000003,1.6379166666666667,33.60276682872947,4.8,1.6,5.8
7.8,4.8,25.800155298559517,117.60000000000001,1.6358870967741936,37.56015529855952,4.4,2.5,4.8
7.7,4.4,24.002417343473088,68.95,1.63203125,30.897417343473087,4.8,2.6,4.4
6.7,4.8,16.962613059974604,144.975,1.6261363636363637,31.460113059974603,3.5,2.8,4.8
7.1,3.5,17.126012021477123,49.1875,1.6172794117647058,22.044762021477123,3.8,3.0,3.5
11.7,3.8,52.81746179261852,135.10000000000002,1.6264285714285716,66.32746179261852,7.0,4.0,3.8
8.3,7.0,34.658635293246725,175.7,1.634375,52.228635293246725,4.0,3.4,7.0
7.3,4.0,18.551317743595785,77.075,1.6283783783783783,26.258817743595785,4.4,2.7,4.0
10.6,4.4,39.486260167608386,117.70000000000003,1.6348684210526314,51.25626016760839,6.5,3.6,4.4
9.4,6.5,41.696117361699066,134.4625,1.6439102564102566,55.142367361699065,4.8,4.2,6.5
9.6,4.8,40.705714888787035,128.625,1.6478125,53.56821488878704,5.6,3.4,4.8
7.0,5.6,43.052054117540415,95.5,1.6460365853658536,52.60205411754042,1.3,4.8,5.6
9.3,1.3,14.957160321338822,27.4625,1.638392857142857,17.703410321338822,7.2,1.6,1.3
8.7,7.2,38.46857146967374,191.47500000000002,1.646511627906977,57.61607146967374,4.2,3.8,7.2
9.6,4.2,59.62016895219491,75.825,1.6482954545454542,67.20266895219491,3.7,4.9,4.2
8.9,3.7,3.8689428705539473,72.9125,1.646666666666667,11.160192870553947,7.5,0.5,3.7
8.0,7.5,47.72428130698267,159.1875,1.6529891304347828,63.64303130698267,2.6,5.0,7.5
10.3,2.6,35.92682052617578,27.325,1.652127659574468,38.65932052617578,6.4,3.0,2.6
10.0,6.4,47.764243399859915,138.95000000000002,1.6604166666666669,61.65924339985992,5.0,4.5,6.4
9.0,5.0,23.43853982475741,169.75,1.6622448979591837,40.41353982475741,5.9,2.8,5.0
8.8,5.9,48.24977354377149,109.4875,1.6657499999999998,59.198523543771486,3.0,4.9,5.9
8.8,3.0,50.86032445701502,42.6,1.6620098039215687,55.120324457015016,3.4,5.3,3.0
6.3,3.4,14.943886417498703,60.05000000000001,1.6533653846153846,20.948886417498706,4.1,2.1,3.4
6.6,4.1,22.757165115674628,52.33749999999999,1.6474056603773584,27.99091511567463,3.2,3.4,4.1
6.2,3.2,30.02711210594609,53.2,1.6386574074074072,35.347112105946096,2.1,3.7,3.2
9.3,2.1,14.238185542120984,19.762500000000003,1.6347727272727273,16.214435542120984,6.5,2.8,2.1
9.1,6.5,56.28906349398807,157.93749999999997,1.6404017857142859,72.08281349398807,2.4,5.7,6.5
7.6,2.4,18.35155676812674,51.3,1.6335526315789473,23.48155676812674,4.5,3.1,2.4
7.8,4.5,39.92508757469021,64.68750000000001,1.6318965517241382,46.39383757469021,4.0,3.6,4.5
6.5,4.0,13.495668416283973,70.7,1.6264830508474577,20.565668416283973,4.9,1.4,4.0
8.0,4.9,35.2517463111045,78.31250000000001,1.62625,43.0829963111045,3.4,3.8,4.9
10.6,3.4,15.566996030469507,62.9,1.6282786885245901,21.856996030469507,8.2,2.4,3.4
7.2,8.2,54.64698417739026,223.09999999999994,1.6330645161290325,76.95698417739025,1.2,5.4,8.2
9.9,1.2,16.175874429520935,12.6,1.6291666666666669,17.435874429520936,8.2,1.5,1.2
6.2,8.2,19.282648357139276,168.95,1.6318359375,36.177648357139276,3.5,2.2,8.2
11.3,3.5,30.73331090230636,92.2375,1.6351923076923076,39.95706090230636,6.8,3.3,3.5
8.9,6.8,42.242014004931846,161.72500000000002,1.6401515151515151,58.414514004931846,3.8,3.8,6.8
11.5,3.8,28.57696276141649,54.1,1.6442164179104477,33.98696276141649,7.9,3.1,3.8
9.0,7.9,25.006032032133728,257.93750000000006,1.6511029411764706,50.799782032133734,5.4,2.9,7.9
8.6,5.4,41.76122959814625,112.72500000000001,1.6525362318840582,53.03372959814625,4.5,3.7,5.4
7.9,4.5,27.30139328368063,58.9125,1.6510714285714285,33.19264328368063,4.2,2.8,4.5
6.5,4.2,9.601172906176615,53.550000000000004,1.6466549295774648,14.956172906176615,4.4,1.8,4.2
11.9,4.4,69.85303126070491,105.85,1.6520833333333336,80.43803126070492,3.7,6.2,4.4
7.9,3.7,31.96399601471051,72.5375,1.6493150684931508,39.217746014710514,4.4,3.2,3.7
9.8,4.4,58.477487726315324,68.35000000000001,1.6510135135135133,65.31248772631533,3.8,5.3,4.4
10.6,3.8,23.05572030010721,68.27499999999999,1.653,29.88322030010721,7.6,2.6,3.8
8.7,7.6,32.89620973855258,177.65000000000003,1.6580592105263157,50.661209738552586,4.4,3.8,7.6
5.8,4.4,18.815864940819377,70.675,1.6530844155844158,25.883364940819376,3.9,1.9,4.4
6.1,3.9,30.598484510999533,44.887499999999996,1.6479166666666667,35.08723451099954,2.2,3.7,3.9
5.2,2.2,3.024683403737772,43.85,1.6387658227848103,7.409683403737773,3.8,1.4,2.2
8.9,3.8,47.22557426901345,23.724999999999998,1.638125,49.59807426901345,3.5,4.7,3.8
9.2,3.5,12.429495510898942,77.16250000000001,1.6375,20.145745510898944,8.1,1.1,3.5
9.0,8.1,52.11874680850629,161.7375,1.6435975609756095,68.29249680850629,2.9,5.1,8.1
10.9,2.9,44.855041156624765,38.387499999999996,1.644578313253012,48.69379115662476,6.2,3.8,2.9
9.7,6.2,43.11904914320884,114.40000000000003,1.6486607142857141,54.559049143208846,4.4,4.4,6.2
10.4,4.4,46.12107978741766,72.10000000000001,1.651029411764706,53.331079787417664,4.6,4.5,4.4
9.5,4.6,32.40544599673454,105.20000000000003,1.6523255813953486,42.925445996734545,6.2,3.0,4.6
10.1,6.2,60.811584429729045,108.925,1.6567528735632184,71.70408442972905,3.9,5.5,6.2
10.3,3.9,33.55443347029539,74.36250000000001,1.658096590909091,40.990683470295394,7.3,2.3,3.9
9.9,7.3,51.1507037014253,181.66250000000002,1.663623595505618,69.3169537014253,4.0,4.6,7.3
8.6,4.0,26.682336673609342,93.12500000000001,1.662638888888889,35.99483667360934,6.0,2.5,4.0
8.8,6.0,44.16944551420463,106.2,1.6646978021978023,54.78944551420463,4.5,3.9,6.0
9.7,4.5,35.378468621512134,77.51249999999999,1.6658967391304347,43.12971862151213,5.6,3.9,4.5
7.8,5.6,39.09088051854804,105.77500000000002,1.665994623655914,49.66838051854804,2.9,4.1,5.6
10.2,2.9,39.84844853773007,61.112500000000004,1.665691489361702,45.95969853773007,6.3,3.2,2.9
8.5,6.3,43.081850341716496,120.71249999999999,1.6676315789473684,55.153100341716495,3.6,4.1,6.3
8.9,3.6,32.709419061293175,55.57500000000001,1.6665364583333335,38.26691906129318,4.4,4.3,3.6
