local_queue,uav_queue,energy_user,energy_uav,delay,weightedE,off_b,local_a,remote_c
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,1.014164060226708,0.0,0.3875,1.014164060226708,5.8,0.4,0.0
11.1,5.8,72.7844867654172,85.4,0.9625000000000001,73.6384867654172,3.8,6.3,5.8
8.9,3.8,26.569347628434226,80.425,1.11875,27.373597628434226,5.1,3.3,3.8
8.3,5.1,29.092478980008217,139.4625,1.23,30.487103980008218,4.7,3.0,5.1
6.6,4.7,20.362723264862097,64.48750000000001,1.2604166666666665,21.007598264862096,3.5,2.8,4.7
9.1,3.5,29.030799381593308,56.6125,1.3053571428571427,29.596924381593308,5.4,3.0,3.5
8.5,5.4,15.333031304757991,100.125,1.359375,16.33428130475799,5.9,1.5,5.4
12.4,5.9,28.656530798633757,163.03750000000002,1.4625,30.286905798633757,8.6,2.0,5.9
7.5,8.6,21.61145843671093,331.52500000000003,1.5174999999999998,24.92670843671093,4.3,2.8,8.6
10.4,4.3,56.26705709185376,165.46249999999998,1.5465909090909091,57.92168209185376,3.9,5.2,4.3
8.7,3.9,9.9161374610334,102.1125,1.5489583333333332,10.9372624610334,7.2,1.5,3.9
9.5,7.2,59.43179051127109,170.4,1.5903846153846153,61.13579051127109,3.5,5.4,7.2
11.0,3.5,32.1243004176798,65.01249999999999,1.60625,32.7744254176798,8.4,2.0,3.5
9.6,8.4,64.09313808127663,224.17499999999995,1.6491666666666664,66.33488808127663,1.8,6.6,8.4
8.0,1.8,23.44022940390099,72.89999999999999,1.62265625,24.16922940390099,5.2,2.8,1.8
7.6,5.2,24.479707690551315,113.375,1.621323529411765,25.613457690551314,4.3,3.3,5.2
8.9,4.3,44.63174562873926,87.16250000000002,1.6229166666666668,45.50337062873926,4.3,3.9,4.3
9.3,4.3,31.39125776979426,63.5375,1.6269736842105265,32.02663276979426,5.1,3.4,4.3
5.4,5.1,17.017518832474448,118.2375,1.61125,18.199893832474448,2.0,3.4,5.1
9.3,2.0,27.250633767945647,15.625,1.6017857142857141,27.406883767945647,6.0,2.4,2.0
10.4,6.0,65.93756032940865,106.79999999999998,1.622159090909091,67.00556032940865,2.6,6.5,6.0
10.2,2.6,26.47427991988934,117.32500000000002,1.6211956521739133,27.64752991988934,7.4,2.8,2.6
6.9,7.4,43.70377718686372,171.32500000000002,1.628125,45.41702718686372,1.7,4.3,7.4
8.4,1.7,26.65278838500596,6.6625000000000005,1.6134999999999997,26.719413385005957,5.1,2.6,1.7
5.9,5.1,28.562342756198095,140.8875,1.604326923076923,29.971217756198094,2.2,3.1,5.1
9.2,2.2,23.408388607022225,12.35,1.5976851851851852,23.531888607022225,6.4,2.8,2.2
6.6,6.4,34.01128288188202,115.99999999999999,1.5986607142857143,35.171282881882014,1.2,5.0,6.4
9.7,1.2,11.780345862927865,21.599999999999998,1.5905172413793105,11.996345862927864,8.2,1.5,1.2
8.9,8.2,76.65,170.22500000000002,1.60875,78.35225000000001,0.0,7.8,8.2
8.8,0.0,13.116493086484995,0.0,1.5923387096774193,13.116493086484995,7.5,1.3,0.0
6.4,7.5,41.1694917118711,204.18749999999997,1.596875,43.2113667118711,0.9,4.4,7.5
10.0,0.9,16.224204650270913,9.112499999999999,1.5897727272727271,16.315329650270915,8.1,1.6,0.9
7.0,8.1,40.92027603338721,235.6125,1.5985294117647058,43.27640103338721,1.4,4.3,8.1
8.6,1.4,15.169092285615108,7.300000000000001,1.5885714285714285,15.242092285615108,6.4,2.2,1.4
5.1,6.4,28.194823909131937,130.85000000000002,1.584375,29.503323909131936,1.6,3.2,6.4
8.3,1.6,20.99666556629129,13.4,1.5750000000000002,21.13066556629129,6.1,1.9,1.6
7.6,6.1,36.08738394893218,127.13749999999999,1.5786184210526315,37.35875894893218,2.6,4.1,6.1
10.3,2.6,44.42403226722398,40.150000000000006,1.5794871794871796,44.82553226722398,5.7,4.2,2.6
10.1,5.7,61.724655353948705,127.7625,1.589375,63.002280353948706,3.0,6.1,5.7
8.9,3.0,32.39231464611383,60.3,1.5868902439024388,32.99531464611383,5.0,3.7,3.0
8.7,5.0,32.770063748833174,137.50000000000003,1.5898809523809523,34.145063748833174,4.4,3.8,5.0
4.9,4.4,7.2859211407604665,109.45000000000002,1.5799418604651163,8.380421140760467,2.6,2.3,4.4
6.9,2.6,16.124037694186345,63.70000000000001,1.5710227272727273,16.761037694186346,4.7,2.1,2.6
9.1,4.7,49.59988226177411,58.7125,1.5744444444444448,50.18700726177411,4.1,4.7,4.7
7.6,4.1,39.50301394446305,65.61250000000001,1.5720108695652175,40.15913894446305,3.4,3.8,4.1
9.1,3.4,27.27741133720433,66.72500000000001,1.571808510638298,27.94466133720433,5.9,2.7,3.4
9.1,5.9,22.155689859690774,140.61250000000004,1.5781250000000002,23.561814859690774,6.4,2.4,5.9
5.8,6.4,37.70839745235621,148.85,1.5770408163265306,39.19689745235621,1.8,3.5,6.4
8.3,1.8,12.50652463682892,34.650000000000006,1.5707499999999999,12.85302463682892,6.1,2.2,1.8
6.6,6.1,35.55757577568037,155.2625,1.5710784313725492,37.11020077568037,2.6,3.9,6.1
7.0,2.6,31.991602244062083,47.275000000000006,1.5639423076923076,32.464352244062084,3.5,3.4,2.6
9.2,3.5,41.30376999463257,37.2625,1.56438679245283,41.67639499463257,3.9,4.4,3.5
10.0,3.9,39.88705435053296,93.48749999999998,1.5675925925925929,40.821929350532955,5.7,3.8,3.9
7.8,5.7,39.39191086921582,148.9125,1.5697727272727273,40.88103586921582,3.5,3.8,5.7
5.7,3.5,19.238257641792373,49.262499999999996,1.5622767857142859,19.730882641792373,2.6,3.1,3.5
9.4,2.6,30.541313731757064,41.5,1.5611842105263158,30.956313731757064,5.3,3.6,2.6
10.3,5.3,37.51132941153031,116.68749999999999,1.5678879310344827,38.67820441153031,5.9,3.7,5.3
7.2,5.9,31.20295048169015,110.98750000000001,1.5690677966101694,32.31282548169015,3.5,3.5,5.9
7.7,3.5,40.579311718335696,93.73750000000001,1.5662500000000001,41.5166867183357,3.6,4.1,3.5
10.7,3.6,65.24428273136488,57.45,1.569877049180328,65.81878273136488,4.6,5.7,3.6
10.3,4.6,26.214444340811998,119.9,1.5745967741935485,27.413444340812,8.1,1.6,4.6
10.0,8.1,74.62419119488517,162.11249999999998,1.585515873015873,76.24531619488518,1.2,7.1,8.1
11.6,1.2,30.624956747385266,21.599999999999998,1.5857421875,30.840956747385267,8.5,2.6,1.2
8.9,8.5,50.66728636641684,164.48749999999998,1.5948076923076924,52.31216136641684,3.4,4.0,8.5
8.7,3.4,25.162957314966565,71.30000000000001,1.5935606060606058,25.875957314966566,5.7,2.7,3.4
8.8,5.7,33.53044236903655,131.5125,1.596828358208955,34.84556736903655,4.5,3.7,5.7
9.2,4.5,30.01096002813794,61.68750000000001,1.5985294117647058,30.62783502813794,6.1,2.8,4.5
10.1,6.1,42.48956870165197,175.9625,1.6047101449275363,44.24919370165197,5.3,3.8,6.1
7.1,5.3,21.42072605146827,101.1625,1.6039285714285714,22.43235105146827,4.1,3.0,5.3
6.8,4.1,4.3643610147177965,108.21250000000002,1.6005281690140847,5.446486014717797,5.6,1.2,4.1
8.4,5.6,33.54607499863857,81.325,1.6026041666666668,34.35932499863857,4.4,3.4,5.6
9.9,4.4,26.841119038453837,72.1,1.60513698630137,27.562119038453837,6.7,3.2,4.4
8.4,6.7,23.992598729451057,169.43750000000003,1.6089527027027024,25.686973729451058,5.0,3.4,6.7
10.6,5.0,62.812871225431124,123.55,1.6134999999999997,64.04837122543113,4.3,5.2,5.0
8.6,4.3,32.571369385478455,98.1875,1.613486842105263,33.55324438547846,4.4,3.6,4.3
9.3,4.4,42.11993211904907,62.425,1.6147727272727272,42.74418211904907,4.3,4.1,4.4
8.1,4.3,23.720093771038403,65.03750000000001,1.613942307692308,24.370468771038404,4.8,2.9,4.3
9.4,4.8,36.325067973643115,82.20000000000002,1.615981012658228,37.14706797364312,5.4,3.5,4.8
7.7,5.4,27.029184731901083,129.45,1.6162500000000002,28.323684731901082,4.3,3.0,5.4
6.2,4.3,18.632513164897816,64.8125,1.6125,19.280638164897816,3.5,2.3,4.3
